Date,Price,Open,High,Low,Vol.,Change %
8/27/2018,1211.2,1209.2,1214.0,1204.5,3.45K,0.22%
8/24/2018,1208.6,1187.1,1210.4,1184.9,9.56K,1.62%
8/23/2018,1189.3,1198.0,1198.7,1185.6,5.42K,-0.78%
8/22/2018,1198.7,1198.7,1203.7,1194.8,7.57K,0.27%
8/21/2018,1195.5,1193.0,1199.8,1190.0,4.52K,0.45%
8/20/2018,1190.2,1185.5,1193.2,1185.3,4.20K,0.88%
8/17/2018,1179.8,1177.5,1187.6,1174.2,4.99K,0.02%
8/16/2018,1179.6,1178.1,1184.5,1162.7,6.75K,-0.08%
8/15/2018,1180.5,1196.8,1197.2,1175.6,8.79K,-1.30%
8/14/2018,1196.1,1196.3,1200.9,1194.5,3.75K,0.16%
8/13/2018,1194.2,1214.2,1216.5,1193.9,8.35K,-1.65%
8/10/2018,1214.2,1215.3,1220.0,1208.5,6.70K,-0.07%
8/9/2018,1215.1,1217.1,1220.5,1213.6,3.16K,-0.09%
8/8/2018,1216.2,1214.1,1218.5,1208.8,6.97K,0.24%
8/7/2018,1213.3,1211.0,1219.2,1210.9,3.62K,0.06%
8/6/2018,1212.6,1216.7,1220.7,1209.5,3.28K,-0.45%
8/3/2018,1218.1,1211.8,1223.3,1207.4,5.35K,0.26%
8/2/2018,1214.9,1219.4,1224.9,1210.3,6.90K,-0.61%
8/1/2018,1222.4,1228.2,1228.7,1219.1,6.48K,-0.50%
7/31/2018,1228.5,1224.9,1232.6,1217.6,6.81K,0.17%
7/30/2018,1226.4,1226.5,1229.1,1223.1,22.01K,-0.01%
7/27/2018,1226.5,1225.8,1230.1,1220.0,1.79K,-0.17%
7/26/2018,1228.6,1234.6,1237.7,1224.9,1.26K,-0.48%
7/25/2018,1234.5,1227.2,1236.7,1226.7,0.48K,0.51%
7/24/2018,1228.2,1227.3,1232.2,1221.0,0.85K,0.02%
7/23/2018,1228,1234.2,1237.4,1224.8,0.59K,-0.45%
7/20/2018,1233.6,1226.7,1234.5,1218.9,1.08K,0.58%
7/19/2018,1226.5,1228.9,1231.2,1213.4,0.41K,-0.33%
7/18/2018,1230.5,1229.6,1230.7,1223.8,0.29K,0.05%
7/17/2018,1229.9,1243.2,1247.4,1228.8,0.38K,-0.99%
7/16/2018,1242.2,1245.2,1248.0,1241.0,0.24K,-0.13%
7/13/2018,1243.8,1248.9,1250.5,1239.5,0.17K,-0.42%
7/12/2018,1249.1,1244.7,1250.5,1244.7,0.66K,0.14%
7/11/2018,1247.4,1254.1,1256.5,1244.7,0.34K,-0.90%
7/10/2018,1258.7,1261.6,1263.5,1251.3,0.42K,-0.32%
7/9/2018,1262.8,1260.4,1269.8,1260.4,0.07K,0.31%
7/6/2018,1258.9,1261.5,1262.7,1257.8,0.12K,-0.22%
7/5/2018,1261.7,1257.8,1263.6,1256.9,0.14K,0.23%
7/4/2018,1258.8,1257.7,1261.0,1252.2,392.95K,0.19%
7/3/2018,1256.4,1244.9,1259.3,1242.1,0.12K,0.95%
7/2/2018,1244.6,1256.0,1257.4,1244.1,0.04K,-1.01%
6/29/2018,1257.3,1257.3,1257.3,1257.3,226.20K,0.28%
6/28/2018,1253.8,1253.8,1253.8,1253.8,241.82K,-0.18%
6/27/2018,1256.1,1260.5,1261.9,1252.2,256.90K,-0.30%
6/26/2018,1259.9,1267.3,1269.4,1256.4,254.01K,-0.71%
6/25/2018,1268.9,1272.2,1274.4,1265.5,201.57K,-0.14%
6/22/2018,1270.7,1268.6,1273.1,1268.4,184.22K,0.02%
6/21/2018,1270.5,1269.7,1272.3,1262.4,281.81K,-0.31%
6/20/2018,1274.5,1277.3,1278.6,1269.6,233.18K,-0.32%
6/19/2018,1278.6,1280.7,1286.8,1272.6,289.57K,-0.12%
6/18/2018,1280.1,1281.1,1284.9,1279.5,195.74K,0.13%
6/15/2018,1278.5,1305.9,1306.7,1277.9,525.96K,-2.28%
6/14/2018,1308.3,1303.1,1313.0,1301.0,347.19K,0.54%
6/13/2018,1301.3,1299.6,1305.2,1294.5,263.84K,0.15%
6/12/2018,1299.4,1304.5,1304.8,1296.3,236.39K,-0.29%
6/11/2018,1303.2,1303.5,1307.0,1297.8,211.58K,0.04%
6/8/2018,1302.7,1301.3,1304.8,1296.0,217.65K,-0.02%
6/7/2018,1303,1300.9,1307.8,1299.0,259.65K,0.12%
6/6/2018,1301.4,1300.6,1306.1,1297.7,252.05K,-0.06%
6/5/2018,1302.2,1296.4,1304.8,1293.5,271.29K,0.38%
6/4/2018,1297.3,1296.7,1302.3,1293.8,215.33K,-0.15%
6/1/2018,1299.3,1303.0,1304.8,1293.1,318.57K,-0.41%
5/31/2018,1304.7,1306.0,1311.5,1301.0,315.14K,-0.14%
5/30/2018,1306.5,1303.1,1308.8,1300.0,338.85K,0.38%
5/29/2018,1301.6,1302.8,1309.0,1294.7,2.24K,0.20%
5/28/2018,1299,1297.2,1306.1,1291.4,386.33K,-0.57%
5/25/2018,1306.4,1307.1,1309.6,1302.3,1.52K,-0.07%
5/24/2018,1307.3,1296.1,1309.1,1295.3,1.10K,1.17%
5/23/2018,1292.2,1294.4,1299.4,1289.6,0.40K,-0.19%
5/22/2018,1294.6,1294.5,1298.0,1289.9,0.32K,0.09%
5/21/2018,1293.5,1293.9,1295.1,1284.6,0.31K,-0.05%
5/18/2018,1294.1,1292.6,1296.2,1288.7,0.13K,0.13%
5/17/2018,1292.4,1293.1,1296.3,1287.0,0.13K,-0.16%
5/16/2018,1294.5,1295.0,1298.9,1289.1,0.12K,0.09%
5/15/2018,1293.4,1316.9,1317.2,1292.1,0.44K,-2.10%
5/14/2018,1321.2,1322.5,1325.2,1316.0,0.09K,-0.20%
5/11/2018,1323.8,1324.6,1328.4,1320.8,0.18K,-0.11%
5/10/2018,1325.3,1316.4,1325.5,1314.0,0.09K,0.70%
5/9/2018,1316.1,1318.1,1320.6,1309.0,0.30K,-0.05%
5/8/2018,1316.8,1316.7,1321.2,1309.7,0.07K,-0.03%
5/7/2018,1317.2,1323.0,1323.0,1315.5,0.03K,-0.04%
5/4/2018,1317.7,1316.5,1317.8,1312.8,0.05K,0.15%
5/3/2018,1315.7,1313.0,1321.5,1312.1,0.16K,0.54%
5/2/2018,1308.6,1313.3,1316.0,1307.9,0.03K,-0.10%
5/1/2018,1309.9,1311.0,1311.4,1311.0,0.00K,-0.94%
4/30/2018,1322.3,1322.3,1322.3,1322.3,295.96K,-0.32%
4/27/2018,1326.5,1326.5,1326.5,1326.5,241.65K,0.65%
4/26/2018,1317.9,1324.2,1328.0,1316.2,295.69K,-0.37%
4/25/2018,1322.8,1332.0,1333.8,1320.2,269.90K,-0.77%
4/24/2018,1333,1326.1,1334.5,1323.6,277.65K,0.68%
4/23/2018,1324,1336.2,1337.6,1323.8,294.25K,-1.07%
4/20/2018,1338.3,1348.5,1348.9,1337.0,282.92K,-0.78%
4/19/2018,1348.8,1352.4,1357.7,1343.2,342.54K,-0.35%
4/18/2018,1353.5,1350.4,1359.0,1345.0,311.37K,0.30%
4/17/2018,1349.5,1349.1,1352.2,1340.2,276.63K,-0.09%
4/16/2018,1350.7,1349.8,1353.5,1342.8,269.55K,0.21%
4/13/2018,1347.9,1337.6,1350.3,1335.5,265.40K,0.45%
4/12/2018,1341.9,1356.3,1356.7,1336.7,397.62K,-1.33%
4/11/2018,1360,1343.1,1369.4,1342.5,492.04K,1.05%
4/10/2018,1345.9,1339.8,1346.2,1334.2,285.18K,0.43%
4/9/2018,1340.1,1338.0,1341.5,1330.1,228.81K,0.30%
4/6/2018,1336.1,1329.7,1339.1,1322.6,373.57K,0.57%
4/5/2018,1328.5,1337.1,1338.7,1326.0,280.40K,-0.87%
4/4/2018,1340.2,1336.7,1352.5,1335.2,351.03K,0.22%
4/3/2018,1337.3,1345.0,1346.6,1332.7,288.39K,-0.71%
4/2/2018,1346.9,1330.7,1349.2,1329.0,254.66K,1.48%
3/29/2018,1327.3,1329.3,1332.6,1325.4,251.25K,-0.20%
3/28/2018,1330,1351.1,1352.2,1327.7,386.85K,-1.09%
3/27/2018,1344.7,1355.2,1358.5,1342.4,2.33K,-0.95%
3/26/2018,1357.6,1350.9,1358.3,1346.5,0.97K,0.38%
3/23/2018,1352.4,1332.0,1352.8,1332.0,0.94K,1.70%
3/22/2018,1329.8,1334.2,1337.3,1327.1,0.68K,0.44%
3/21/2018,1324,1313.9,1339.3,1312.3,0.44K,0.72%
3/20/2018,1314.5,1319.4,1319.6,1309.3,0.36K,-0.44%
3/19/2018,1320.3,1315.8,1321.5,1310.0,0.20K,0.42%
3/16/2018,1314.8,1318.8,1323.3,1312.0,0.20K,-0.42%
3/15/2018,1320.4,1328.3,1330.2,1318.0,0.21K,-0.59%
3/14/2018,1328.2,1329.4,1332.9,1325.4,0.18K,-0.12%
3/13/2018,1329.8,1328.5,1330.7,1317.0,0.24K,0.48%
3/12/2018,1323.5,1326.9,1326.9,1318.7,0.35K,-0.24%
3/9/2018,1326.7,1322.0,1327.9,1316.6,0.35K,0.17%
3/8/2018,1324.4,1328.9,1331.7,1323.1,0.06K,-0.44%
3/7/2018,1330.3,1344.0,1344.0,1326.5,0.49K,-0.57%
3/6/2018,1337.9,1326.0,1342.4,1325.7,0.30K,1.16%
3/5/2018,1322.6,1330.5,1331.1,1322.8,0.36K,-0.25%
3/2/2018,1325.9,1320.6,1328.6,1319.9,0.48K,1.38%
3/1/2018,1307.9,1311.8,1324.1,1308.3,0.06K,-0.96%
2/28/2018,1320.6,1323.8,1323.8,1323.8,0.01K,-0.06%
2/27/2018,1321.4,1321.4,1321.4,1321.4,334.72K,-0.86%
2/26/2018,1332.8,1330.4,1342.9,1328.0,247.24K,0.19%
2/23/2018,1330.3,1333.7,1334.2,1327.7,167.85K,-0.18%
2/22/2018,1332.7,1326.2,1334.4,1322.9,206.24K,0.05%
2/21/2018,1332.1,1331.2,1338.5,1324.4,255.62K,0.07%
2/20/2018,1331.2,1350.2,1354.0,1330.6,374.05K,0.00%
2/19/2018,1331.2,1350.2,1354.0,1330.6,374.05K,-1.84%
2/16/2018,1356.2,1356.6,1364.4,1347.3,230.90K,0.07%
2/15/2018,1355.3,1353.0,1359.8,1350.8,274.93K,-0.20%
2/14/2018,1358,1331.9,1358.6,1319.1,431.72K,2.07%
2/13/2018,1330.4,1325.0,1333.5,1323.7,201.43K,0.30%
2/12/2018,1326.4,1317.1,1330.0,1316.3,208.07K,0.81%
2/9/2018,1315.7,1321.0,1325.0,1313.2,317.67K,-0.25%
2/8/2018,1319,1320.7,1324.5,1309.0,365.93K,0.33%
2/7/2018,1314.6,1326.6,1334.8,1313.5,351.23K,-1.12%
2/6/2018,1329.5,1343.1,1349.3,1322.8,473.35K,-0.52%
2/5/2018,1336.5,1334.6,1344.8,1331.6,305.68K,-0.06%
2/2/2018,1337.3,1352.2,1353.3,1330.1,431.41K,-0.79%
2/1/2018,1347.9,1348.2,1354.3,1340.2,310.50K,0.36%
1/31/2018,1343.1,1341.8,1351.0,1335.5,377.14K,0.23%
1/30/2018,1340,1344.0,1352.5,1337.5,412.52K,-0.16%
1/29/2018,1342.2,1351.6,1353.4,1338.0,2.59K,-0.90%
1/26/2018,1354.4,1348.7,1358.2,1347.7,1.82K,-0.79%
1/25/2018,1365.2,1359.6,1367.5,1343.4,1.64K,0.48%
1/24/2018,1358.7,1343.0,1363.4,1342.0,1.72K,1.47%
1/23/2018,1339,1335.2,1343.9,1333.3,1.17K,0.35%
1/22/2018,1334.3,1337.4,1337.6,1331.4,0.60K,-0.07%
1/19/2018,1335.3,1329.8,1339.4,1329.6,0.44K,0.44%
1/18/2018,1329.5,1330.4,1334.8,1326.9,0.49K,-0.89%
1/17/2018,1341.4,1341.8,1345.2,1329.6,0.28K,0.16%
1/16/2018,1339.3,1339.2,1346.5,1335.0,0.46K,0.16%
1/15/2018,1337.1,1337.3,1345.0,1332.1,499.76K,-0.01%
1/12/2018,1337.2,1325.1,1342.0,1324.1,0.75K,0.94%
1/11/2018,1324.7,1320.6,1326.5,1319.2,0.25K,0.23%
1/10/2018,1321.6,1315.0,1329.5,1312.4,0.26K,0.43%
1/9/2018,1315.9,1321.0,1322.8,1312.3,0.17K,-0.51%
1/8/2018,1322.7,1323.8,1324.8,1318.0,0.71K,-0.14%
1/5/2018,1324.5,1324.3,1325.9,1318.5,0.10K,0.05%
1/4/2018,1323.9,1316.9,1329.3,1310.0,0.24K,0.23%
1/3/2018,1320.8,1322.0,1324.5,1311.5,1.26K,0.19%
1/2/2018,1318.3,1311.0,1322.3,1310.8,0.12K,0.53%
12/29/2017,1311.4,1307.2,1308.8,1307.0,0.02K,0.92%
12/28/2017,1299.5,1299.5,1299.5,1299.5,225.66K,0.63%
12/27/2017,1291.4,1287.8,1293.2,1286.0,205.80K,0.30%
12/26/2017,1287.5,1279.0,1288.4,1277.7,134.62K,0.68%
12/22/2017,1278.8,1270.3,1280.4,1268.4,193.03K,0.65%
12/21/2017,1270.6,1268.8,1272.5,1266.0,196.54K,0.08%
12/20/2017,1269.6,1264.8,1271.4,1264.4,205.62K,0.43%
12/19/2017,1264.2,1265.4,1268.6,1262.3,206.59K,-0.10%
12/18/2017,1265.5,1257.8,1267.0,1255.3,214.22K,0.64%
12/15/2017,1257.5,1255.5,1264.5,1255.2,246.11K,0.03%
12/14/2017,1257.1,1258.1,1261.6,1252.8,264.71K,0.68%
12/13/2017,1248.6,1246.3,1259.7,1242.3,324.22K,0.56%
12/12/2017,1241.7,1243.9,1247.9,1238.3,232.77K,-0.42%
12/11/2017,1246.9,1249.2,1253.4,1242.4,194.38K,-0.12%
12/8/2017,1248.4,1249.5,1254.4,1244.4,277.06K,-0.38%
12/7/2017,1253.1,1265.2,1266.8,1245.8,326.47K,-1.03%
12/6/2017,1266.1,1268.3,1271.8,1264.8,253.05K,0.09%
12/5/2017,1264.9,1279.1,1279.8,1263.2,334.83K,-1.00%
12/4/2017,1277.7,1277.6,1280.5,1273.5,262.07K,-0.36%
12/1/2017,1282.3,1277.9,1292.5,1274.2,438.93K,0.44%
11/30/2017,1276.7,1286.9,1288.4,1273.1,354.08K,-0.74%
11/29/2017,1286.2,1298.0,1300.4,1285.1,392.06K,-0.80%
11/28/2017,1296.6,1295.8,1298.5,1291.9,1.91K,0.03%
11/27/2017,1296.2,1292.0,1300.7,1288.5,1.06K,0.54%
11/24/2017,1289.2,1292.8,1295.0,1287.2,0.66K,0.15%
11/23/2017,1287.3,1291.9,1293.3,1285.1,347.03K,-0.53%
11/22/2017,1294.1,1282.1,1295.7,1280.8,0.47K,0.83%
11/21/2017,1283.5,1280.0,1286.0,1278.2,0.64K,0.50%
11/20/2017,1277.1,1294.5,1296.1,1275.9,0.36K,-1.63%
11/17/2017,1298.2,1279.9,1298.2,1279.9,0.43K,1.43%
11/16/2017,1279.9,1280.5,1283.0,1277.0,0.32K,0.04%
11/15/2017,1279.4,1283.3,1291.3,1279.3,0.33K,-0.40%
11/14/2017,1284.6,1278.0,1285.4,1273.1,0.22K,0.31%
11/13/2017,1280.6,1277.0,1281.0,1276.3,0.12K,0.37%
11/10/2017,1275.9,1287.5,1288.0,1275.8,0.10K,-1.03%
11/9/2017,1289.2,1284.7,1290.0,1284.3,0.19K,0.30%
11/8/2017,1285.4,1276.1,1287.7,1276.1,0.44K,0.62%
11/7/2017,1277.5,1282.7,1282.7,1274.5,0.33K,-0.45%
11/6/2017,1283.3,1271.1,1285.5,1271.1,0.38K,0.98%
11/3/2017,1270.8,1279.3,1282.6,1268.6,0.29K,-0.70%
11/2/2017,1279.8,1278.4,1285.8,1278.1,0.15K,0.05%
11/1/2017,1279.2,1271.6,1280.8,1271.6,0.01K,0.53%
10/31/2017,1272.4,1275.1,1275.1,1270.8,0.02K,-0.58%
10/30/2017,1279.8,1279.8,1279.8,1279.8,260.08K,0.63%
10/27/2017,1271.8,1268.0,1275.2,1263.8,363.10K,0.17%
10/26/2017,1269.6,1278.6,1283.8,1266.4,384.12K,-0.73%
10/25/2017,1279,1278.0,1281.3,1272.0,379.40K,0.05%
10/24/2017,1278.3,1283.9,1285.3,1274.8,268.91K,-0.20%
10/23/2017,1280.9,1281.5,1284.7,1273.6,284.48K,0.03%
10/20/2017,1280.5,1292.0,1292.9,1279.3,314.81K,-0.74%
10/19/2017,1290,1282.8,1292.8,1277.6,355.71K,0.55%
10/18/2017,1283,1286.9,1290.8,1278.6,258.54K,-0.25%
10/17/2017,1286.2,1297.2,1298.4,1283.2,342.41K,-1.29%
10/16/2017,1303,1306.0,1308.4,1292.5,271.28K,-0.12%
10/13/2017,1304.6,1296.0,1306.4,1292.9,297.57K,0.62%
10/12/2017,1296.5,1294.6,1299.8,1291.8,246.08K,0.59%
10/11/2017,1288.9,1290.7,1295.9,1286.8,261.36K,-0.38%
10/10/2017,1293.8,1286.8,1296.7,1284.6,316.58K,0.68%
10/9/2017,1285,1278.6,1288.0,1277.7,200.99K,0.79%
10/6/2017,1274.9,1270.6,1279.2,1262.8,373.75K,0.13%
10/5/2017,1273.2,1277.5,1281.6,1268.5,221.52K,-0.28%
10/4/2017,1276.8,1274.5,1285.0,1273.1,273.12K,0.17%
10/3/2017,1274.6,1273.1,1277.4,1271.0,207.42K,-0.09%
10/2/2017,1275.8,1282.2,1282.8,1272.0,272.71K,-0.70%
9/29/2017,1284.8,1290.1,1293.2,1278.2,287.45K,-0.30%
9/28/2017,1288.7,1285.1,1291.6,1280.4,288.51K,0.23%
9/27/2017,1285.8,1295.4,1296.6,1282.1,0.75K,-1.05%
9/26/2017,1299.5,1310.8,1313.9,1294.0,0.72K,-0.71%
9/25/2017,1308.8,1294.7,1311.4,1291.8,0.44K,1.07%
9/22/2017,1294.9,1292.3,1298.6,1291.9,0.21K,0.21%
9/21/2017,1292.2,1302.0,1302.0,1289.0,0.76K,-1.66%
9/20/2017,1314,1311.9,1316.5,1297.8,0.37K,0.44%
9/19/2017,1308.2,1308.4,1312.2,1306.9,0.34K,-0.01%
9/18/2017,1308.3,1318.6,1320.4,1307.4,0.09K,-1.10%
9/15/2017,1322.9,1333.0,1335.0,1322.1,0.07K,-0.30%
9/14/2017,1326.9,1320.0,1330.0,1317.8,0.07K,0.10%
9/13/2017,1325.6,1334.1,1334.9,1322.3,0.13K,-0.37%
9/12/2017,1330.5,1330.5,1330.7,1324.4,0.13K,-0.20%
9/11/2017,1333.2,1346.0,1346.0,1328.8,0.18K,-1.18%
9/8/2017,1349.1,1352.2,1359.0,1346.8,0.17K,0.05%
9/7/2017,1348.4,1337.8,1352.5,1337.8,0.22K,0.85%
9/6/2017,1337.1,1343.7,1345.1,1335.6,0.10K,-0.41%
9/5/2017,1342.6,1338.1,1347.3,1330.4,0.27K,-0.14%
9/4/2017,1344.5,1339.7,1349.7,1331.1,368.17K,1.20%
9/1/2017,1328.5,1327.3,1329.0,1327.0,0.04K,0.61%
8/31/2017,1320.4,1314.8,1315.1,1314.5,0.01K,0.62%
8/30/2017,1312.3,1312.3,1312.3,1312.3,460.45K,-0.23%
8/29/2017,1315.3,1315.6,1328.2,1306.9,20.42K,0.27%
8/28/2017,1311.8,1294.1,1314.0,1294.0,28.97K,1.34%
8/25/2017,1294.5,1288.1,1297.7,1277.0,10.01K,0.46%
8/24/2017,1288.6,1292.5,1293.0,1286.1,3.87K,-0.21%
8/23/2017,1291.3,1286.9,1293.7,1284.7,4.10K,0.29%
8/22/2017,1287.6,1293.2,1294.0,1283.8,4.47K,-0.44%
8/21/2017,1293.3,1285.5,1296.0,1282.9,3.71K,0.39%
8/18/2017,1288.3,1290.7,1303.5,1285.7,8.55K,-0.06%
8/17/2017,1289.1,1286.0,1292.5,1283.2,7.34K,0.75%
8/16/2017,1279.5,1273.8,1286.1,1270.0,3.60K,0.25%
8/15/2017,1276.3,1284.2,1284.2,1269.4,5.74K,-0.83%
8/14/2017,1287,1292.9,1293.0,1280.9,5.49K,-0.29%
8/11/2017,1290.7,1289.5,1294.6,1283.5,5.83K,0.31%
8/10/2017,1286.7,1280.2,1290.4,1277.2,8.31K,0.84%
8/9/2017,1276,1262.7,1281.2,1262.7,8.53K,1.33%
8/8/2017,1259.3,1259.8,1267.7,1254.0,6.11K,-0.17%
8/7/2017,1261.4,1261.4,1262.4,1258.1,1.43K,0.01%
8/4/2017,1261.3,1272.0,1273.0,1256.9,9.06K,-0.77%
8/3/2017,1271.1,1269.0,1273.7,1259.7,6.86K,-0.31%
8/2/2017,1275.1,1271.7,1275.6,1265.8,4.28K,-0.08%
8/1/2017,1276.1,1272.4,1276.9,1265.2,14.03K,0.47%
7/31/2017,1270.1,1273.0,1273.9,1268.4,5.01K,-0.14%
7/28/2017,1271.9,1261.9,1273.7,1260.3,20.06K,0.82%
7/27/2017,1261.5,1261.3,1266.2,1255.5,2.51K,0.86%
7/26/2017,1250.8,1250.7,1264.7,1244.8,1.51K,-0.22%
7/25/2017,1253.5,1256.1,1259.0,1250.4,1.23K,-0.17%
7/24/2017,1255.6,1256.0,1259.6,1253.1,1.20K,-0.03%
7/21/2017,1256,1245.0,1256.3,1244.4,0.33K,0.74%
7/20/2017,1246.8,1242.1,1248.2,1236.0,0.46K,0.27%
7/19/2017,1243.4,1243.4,1244.4,1237.5,0.35K,0.00%
7/18/2017,1243.4,1235.5,1245.1,1234.8,0.87K,0.66%
7/17/2017,1235.3,1230.6,1236.8,1230.6,0.61K,0.50%
7/14/2017,1229.1,1218.4,1234.0,1216.8,0.34K,0.84%
7/13/2017,1218.9,1219.8,1224.6,1217.4,0.32K,-0.16%
7/12/2017,1220.8,1218.7,1226.0,1215.8,0.28K,0.36%
7/11/2017,1216.4,1214.3,1218.2,1209.6,0.28K,0.12%
7/10/2017,1214.9,1212.6,1216.0,1205.9,0.39K,0.29%
7/7/2017,1211.4,1221.7,1228.9,1209.8,0.51K,-1.11%
7/6/2017,1225,1228.0,1229.0,1224.2,0.14K,0.13%
7/5/2017,1223.4,1223.0,1230.0,1218.3,0.37K,0.14%
7/4/2017,1221.7,1220.1,1228.4,1216.5,366.77K,0.06%
7/3/2017,1221,1244.4,1244.4,1220.2,0.24K,-1.86%
6/30/2017,1244.1,1245.0,1245.0,1242.7,0.45K,-0.28%
6/29/2017,1247.6,1247.6,1247.6,1247.6,277.75K,-0.12%
6/28/2017,1249.1,1247.3,1255.7,1246.7,195.07K,0.18%
6/27/2017,1246.9,1245.2,1253.8,1241.8,213.42K,0.04%
6/26/2017,1246.4,1258.1,1259.0,1236.5,227.47K,-0.80%
6/23/2017,1256.4,1250.9,1260.0,1250.6,162.67K,0.56%
6/22/2017,1249.4,1246.4,1256.0,1246.4,187.39K,0.29%
6/21/2017,1245.8,1243.9,1248.8,1241.7,170.46K,0.18%
6/20/2017,1243.5,1245.4,1249.4,1242.4,185.39K,-0.26%
6/19/2017,1246.7,1255.8,1257.3,1244.3,179.65K,-0.78%
6/16/2017,1256.5,1255.6,1258.6,1253.2,149.11K,0.15%
6/15/2017,1254.6,1262.7,1268.5,1252.7,255.15K,-1.67%
6/14/2017,1275.9,1268.4,1284.2,1259.0,348.34K,0.58%
6/13/2017,1268.6,1267.7,1271.0,1260.5,175.60K,-0.02%
6/12/2017,1268.9,1269.7,1272.4,1265.6,173.01K,-0.20%
6/9/2017,1271.4,1283.5,1284.6,1266.7,219.21K,-0.63%
6/8/2017,1279.5,1289.5,1291.5,1273.5,257.44K,-1.06%
6/7/2017,1293.2,1297.0,1297.6,1285.0,218.85K,-0.33%
6/6/2017,1297.5,1282.5,1298.8,1282.1,257.79K,1.15%
6/5/2017,1282.7,1282.6,1286.0,1280.2,139.80K,0.20%
6/2/2017,1280.2,1268.0,1282.2,1261.3,272.29K,0.80%
6/1/2017,1270.1,1271.6,1272.8,1263.7,181.20K,-0.42%
5/31/2017,1275.4,1265.7,1276.8,1262.0,204.29K,0.77%
5/30/2017,1265.7,1271.2,1273.4,1261.8,286.21K,0.00%
5/29/2017,1265.7,1271.2,1273.4,1261.8,286.21K,-0.32%
5/26/2017,1269.7,1257.2,1271.0,1254.5,1.24K,0.93%
5/25/2017,1258,1260.3,1261.0,1255.1,0.51K,0.26%
5/24/2017,1254.7,1253.2,1260.0,1249.8,1.08K,-0.19%
5/23/2017,1257.1,1263.3,1265.1,1252.3,0.61K,-0.47%
5/22/2017,1263,1259.0,1263.3,1253.3,0.45K,0.62%
5/19/2017,1255.2,1248.6,1257.8,1248.5,0.33K,0.06%
5/18/2017,1254.5,1263.0,1266.7,1248.0,0.76K,-0.47%
5/17/2017,1260.4,1238.4,1262.0,1238.4,1.03K,1.81%
5/16/2017,1238,1232.8,1240.0,1232.1,0.08K,0.52%
5/15/2017,1231.6,1230.0,1238.8,1229.9,0.33K,0.19%
5/12/2017,1229.3,1226.8,1232.9,1226.4,1.29K,0.29%
5/11/2017,1225.8,1220.1,1229.0,1220.1,0.32K,0.43%
5/10/2017,1220.5,1224.1,1227.2,1219.4,0.16K,0.23%
5/9/2017,1217.7,1228.9,1228.9,1216.0,0.36K,-0.90%
5/8/2017,1228.7,1224.2,1238.0,1223.9,0.28K,0.02%
5/5/2017,1228.5,1230.4,1236.8,1228.3,0.07K,-0.14%
5/4/2017,1230.2,1240.2,1242.8,1228.1,0.23K,-1.60%
5/3/2017,1250.2,1254.5,1255.2,1239.3,0.11K,-0.68%
5/2/2017,1258.7,1258.5,1259.5,1254.7,0.07K,0.12%
5/1/2017,1257.2,1266.4,1267.7,1257.0,0.04K,-1.01%
4/28/2017,1270,1267.9,1270.5,1267.3,0.04K,0.19%
4/27/2017,1267.6,1267.6,1267.6,1267.6,210.73K,0.27%
4/26/2017,1264.2,1265.5,1272.8,1260.7,241.05K,-0.24%
4/25/2017,1267.2,1277.9,1279.9,1262.8,253.77K,-0.81%
4/24/2017,1277.5,1280.0,1280.0,1266.0,302.84K,-0.90%
4/21/2017,1289.1,1283.3,1290.1,1280.0,229.60K,0.41%
4/20/2017,1283.8,1282.2,1285.2,1278.0,245.62K,0.03%
4/19/2017,1283.4,1291.7,1292.7,1275.4,260.70K,-0.83%
4/18/2017,1294.1,1286.7,1294.4,1280.6,280.74K,0.17%
4/17/2017,1291.9,1292.4,1297.4,1283.1,191.67K,0.26%
4/13/2017,1288.5,1288.3,1290.7,1283.8,235.46K,0.81%
4/12/2017,1278.1,1277.2,1289.0,1273.8,251.10K,0.31%
4/11/2017,1274.2,1256.8,1277.4,1254.7,292.14K,1.62%
4/10/2017,1253.9,1255.6,1258.9,1248.2,182.20K,-0.27%
4/7/2017,1257.3,1253.9,1273.3,1252.4,375.41K,0.32%
4/6/2017,1253.3,1257.6,1260.9,1251.3,165.26K,0.38%
4/5/2017,1248.5,1258.2,1259.3,1245.4,236.74K,-0.79%
4/4/2017,1258.4,1255.5,1263.7,1255.5,158.36K,0.35%
4/3/2017,1254,1251.9,1255.9,1246.4,142.20K,0.22%
3/31/2017,1251.2,1244.6,1252.8,1241.5,165.21K,0.26%
3/30/2017,1248,1256.1,1256.5,1244.2,217.66K,-0.58%
3/29/2017,1255.3,1253.5,1255.9,1248.7,1.57K,-0.15%
3/28/2017,1257.2,1255.3,1259.8,1249.0,1.52K,-0.01%
3/27/2017,1257.3,1251.7,1262.4,1247.7,0.80K,0.58%
3/24/2017,1250.1,1247.6,1252.5,1242.5,0.85K,0.12%
3/23/2017,1248.6,1249.0,1254.5,1244.3,0.62K,-0.21%
3/22/2017,1251.2,1246.5,1252.5,1246.0,0.58K,0.26%
3/21/2017,1248,1235.9,1248.8,1228.4,0.42K,1.00%
3/20/2017,1235.6,1231.6,1236.2,1231.6,0.26K,0.32%
3/17/2017,1231.7,1227.0,1232.7,1225.8,0.34K,0.25%
3/16/2017,1228.6,1220.5,1234.0,1220.0,0.77K,2.19%
